ID;Ligand;R_NBO_min;R_NBO_max;R_NBO_avg;RBack_NBO_min;RBack_NBO_max;RBack_NBO_avg;P_NMR_min;P_NMR_max;P_NMR_avg;aniso_P_NMR_min;aniso_P_NMR_max;aniso_P_NMR_avg;P_NBO_min;P_NBO_max;P_NBO_avg;Cl_NBO_min;Cl_NBO_max;Cl_NBO_avg;P_Pd_bond_occ_min;P_Pd_bond_occ_max;P_Pd_bond_occ_avg;P_Pd_bond_eng_min;P_Pd_bond_eng_max;P_Pd_bond_eng_avg;P_Pd_antibond_occ_min;P_Pd_antibond_occ_max;P_Pd_antibond_occ_avg;P_Pd_antibond_eng_min;P_Pd_antibond_eng_max;P_Pd_antibond_eng_avg;P_R_bond_occ_min;P_R_bond_occ_max;P_R_bond_occ_avg;P_R_bond_eng_min;P_R_bond_eng_max;P_R_bond_eng_avg;P_R_antibond_occ_min;P_R_antibond_occ_max;P_R_antibond_occ_avg;P_R_antibond_eng_min;P_R_antibond_eng_max;P_R_antibond_eng_avg;P_RBack_bond_occ_min;P_RBack_bond_occ_max;P_RBack_bond_occ_avg;P_RBack_bond_eng_min;P_RBack_bond_eng_max;P_RBack_bond_eng_avg;P_RBack_antibond_occ_min;P_RBack_antibond_occ_max;P_RBack_antibond_occ_avg;P_RBack_antibond_eng_min;P_RBack_antibond_eng_max;P_RBack_antibond_eng_avg;P_R_distance_min;P_R_distance_max;P_R_distance_avg;P1_RBack1/P2_RBack2_distance_min;P1_RBack1/P2_RBack2_distance_max;P1_RBack1/P2_RBack2_distance_avg;Cl-Pd_distance_min;Cl-Pd_distance_max;Cl-Pd_distance_avg;P-Pd_distance_min;P-Pd_distance_max;P-Pd_distance_avg;X_Angle_Sum_min;X_Angle_Sum_max;X_Angle_Sum_avg;angle_Pd_P1_RBack1/Pd_P2_RBack2_min;angle_Pd_P1_RBack1/Pd_P2_RBack2_max;angle_Pd_P1_RBack1/Pd_P2_RBack2_avg;angle_RPPd_min;angle_RPPd_max;angle_RPPd_avg;angle_R1_P1_R2/R3_P2_R4_min;angle_R1_P1_R2/R3_P2_R4_max;angle_R1_P1_R2/R3_P2_R4_avg;angle_RPRBack_min;angle_RPRBack_max;angle_RPRBack_avg;NoPd_R_NBO_min;NoPd_R_NBO_max;NoPd_R_NBO_avg;NoPd_Rback_NBO_min;NoPd_Rback_NBO_max;NoPd_Rback_NBO_avg;NoPd_P_NMR_min;NoPd_P_NMR_max;NoPd_P_NMR_avg;NoPd_aniso_P_NMR_min;NoPd_aniso_P_NMR_max;NoPd_aniso_P_NMR_avg;NoPd_P_NBO_min;NoPd_P_NBO_max;NoPd_P_NBO_avg;NoPd_P_LP_occ_min;NoPd_P_LP_occ_max;NoPd_P_LP_occ_avg;NoPd_P_LP_eng_min;NoPd_P_LP_eng_max;NoPd_P_LP_eng_avg;NoPd_P_R_bond_occ_min;NoPd_P_R_bond_occ_max;NoPd_P_R_bond_occ_avg;NoPd_P_R_bond_eng_min;NoPd_P_R_bond_eng_max;NoPd_P_R_bond_eng_avg;NoPd_P_R_antibond_occ_min;NoPd_P_R_antibond_occ_max;NoPd_P_R_antibond_occ_avg;NoPd_P_R_antibond_eng_min;NoPd_P_R_antibond_eng_max;NoPd_P_R_antibond_eng_avg;NoPd_P_RBack_bond_occ_min;NoPd_P_RBack_bond_occ_max;NoPd_P_RBack_bond_occ_avg;NoPd_P_RBack_bond_eng_min;NoPd_P_RBack_bond_eng_max;NoPd_P_RBack_bond_eng_avg;NoPd_P_RBack_antibond_occ_min;NoPd_P_RBack_antibond_occ_max;NoPd_P_RBack_antibond_occ_avg;NoPd_P_RBack_antibond_eng_min;NoPd_P_RBack_antibond_eng_max;NoPd_P_RBack_antibond_eng_avg;NoPd_LP_P_s_min;NoPd_LP_P_s_max;NoPd_LP_P_s_avg;quadrants_3.0_Ang_min;quadrants_3.0_Ang_max;quadrants_3.0_Ang_avg;quadrants_4.0_Ang_min;quadrants_4.0_Ang_max;quadrants_4.0_Ang_avg;quadrants_5.0_Ang_min;quadrants_5.0_Ang_max;quadrants_5.0_Ang_avg;quadrants_6.0_Ang_min;quadrants_6.0_Ang_max;quadrants_6.0_Ang_avg;quadrants_7.0_Ang_min;quadrants_7.0_Ang_max;quadrants_7.0_Ang_avg;octants_3.0_Ang_min;octants_3.0_Ang_max;octants_3.0_Ang_avg;octants_4.0_Ang_min;octants_4.0_Ang_max;octants_4.0_Ang_avg;octants_5.0_Ang_min;octants_5.0_Ang_max;octants_5.0_Ang_avg;octants_6.0_Ang_min;octants_6.0_Ang_max;octants_6.0_Ang_avg;octants_7.0_Ang_min;octants_7.0_Ang_max;octants_7.0_Ang_avg;Homo;Lumo;dipole;Pd_NBO;Pd_LP_1_occ;Pd_LP_1_eng;Pd_LP_2_occ;Pd_LP_2_eng;Pd_LP_3_occ;Pd_LP_3_eng;Pd_LP_4_occ;Pd_LP_4_eng;bite_angle;NoPd_Homo;NoPd_Lumo;NoPd_dipole;pol;Vbur%_3.0_Ang;Vbur%_4.0_Ang;Vbur%_5.0_Ang;Vbur%_6.0_Ang;Vbur%_7.0_Ang
635;Ph_NuPhos;-0.38074;-0.33943;-0.362095;-0.28994;-0.28127;-0.285605;233.0485;238.9532;236.00085;109.7662;147.7196;128.7429;1.1916;1.19925;1.195425;-0.41501;-0.41476;-0.414885;1.75869;1.76884;1.763765;-0.42363;-0.42044;-0.422035;0.1811;0.18404;0.18257;0.57875;0.59642;0.587585;1.9506;1.95586;1.9531225;-0.61775;-0.60122;-0.6091475;0.06774;0.07358;0.0700775;0.20538;0.2192;0.2121925;1.93263;1.93308;1.932855;-0.58878;-0.58475;-0.586765;0.08899;0.09547;0.09223;0.18674;0.18791;0.187325;1.831091004;1.844981606;1.836265474;1.872018054;1.879921893;1.875969974;2.378411918;2.385268163;2.38184004;2.286129999;2.312925048;2.299527524;314.0429217;321.7452643;317.894093;103.6900978;115.8469144;109.7685061;108.131158;120.077834;114.3244054;102.2774414;105.4344237;103.8559326;101.5929936;117.8748293;107.0190802;-0.33988;-0.32268;-0.33237;-0.2664;-0.24591;-0.256155;266.1527;275.8672;271.00995;66.2586;107.9116;87.0851;0.85754;0.85885;0.858195;1.8344;1.84583;1.840115;-0.3334;-0.32166;-0.32753;1.94537;1.95548;1.9507075;-0.57333;-0.55292;-0.5632725;0.03674;0.04979;0.04265;0.23517;0.24299;0.23892;1.93038;1.9331;1.93174;-0.54221;-0.53498;-0.538595;0.05791;0.05982;0.058865;0.21059;0.21132;0.210955;41.91;43.45;42.68;57.93727652;65.73674017;60.32199791;57.20936006;67.94736515;60.8128763;52.18614992;66.29876068;57.5387878;47.10961948;62.87450678;53.76343598;39.12121505;54.51631818;46.6467042;21.18593564;33.29856973;25.41716329;17.40736143;36.66749426;25.02094842;10.57519473;33.76273217;20.32536029;6.671504377;30.43131208;17.07220282;4.251891406;24.24927276;13.19614831;-0.2284;-0.09098;11.6253;-0.1975;1.98601;-0.28772;1.96967;-0.29525;1.96235;-0.29786;1.95547;-0.30753;93.23309542;-0.19357;-0.05115;0.9216;668.22;60.32199791;60.8128763;57.5387878;53.76343598;46.6467042
638;PPh2NPh2;-0.50645;-0.37377;-0.435955;-0.50645;-0.48982;-0.498135;277.0458;277.0468;277.0463;170.066;170.0723;170.06915;1.07678;1.07678;1.07678;-0.41446;-0.41446;-0.41446;1.79127;1.79127;1.79127;-0.45905;-0.45905;-0.45905;0.17935;0.17935;0.17935;0.59798;0.59799;0.597985;1.95529;1.96436;1.9610175;-0.6338;-0.57175;-0.6065025;0.06986;0.11454;0.085735;0.11679;0.19893;0.16167;1.95529;1.96436;1.959825;-0.58666;-0.57176;-0.57921;0.08868;0.11454;0.10161;0.11679;0.13203;0.12441;1.825170823;1.928091378;1.869940776;1.901329492;1.928090238;1.914709865;2.379330366;2.37933266;2.379331513;2.281176665;2.281177119;2.281176892;311.4198268;311.4198866;311.4198567;108.7169336;109.6616149;109.1892742;108.717053;124.863045;117.0262293;102.6732641;105.9276373;104.3004507;102.6736254;105.928032;103.559703;-0.49655;-0.3377;-0.411875;-0.49655;-0.47555;-0.48605;338.2669;338.2688;338.26785;53.8062;53.8083;53.80725;0.70283;0.70284;0.702835;1.90102;1.90102;1.90102;-0.3564;-0.3564;-0.3564;1.95751;1.97157;1.962195;-0.57133;-0.51534;-0.5478325;0.05014;0.07364;0.057175;0.15618;0.24126;0.20255;1.95751;1.97157;1.96454;-0.53333;-0.51534;-0.524335;0.05478;0.07364;0.06421;0.15618;0.1715;0.16384;49.35;49.35;49.35;60.05661502;62.58566746;61.32021007;62.58922475;65.62596983;64.10759729;57.68345369;65.45205134;61.56755542;42.39239875;55.52043177;48.95652864;29.14785698;42.64301532;35.89529383;22.90673421;26.58671037;24.74485995;28.25398796;32.46229284;30.3581404;25.64409826;33.38589133;29.5149948;19.9165495;31.07714636;25.49752823;12.89229946;26.04418688;19.46824317;-0.22043;-0.07258;10.0837;-0.22583;1.98477;-0.28846;1.96601;-0.2946;1.95753;-0.29491;1.94242;-0.32208;83.90264913;-0.19544;-0.02882;1.6016;423.14;61.32021007;64.10759729;61.56755542;48.95652864;35.89529383
640;N_XantPhos;-0.35741;-0.31221;-0.3402175;-0.36492;-0.35878;-0.36185;258.9444;260.4406;259.6925;72.0463;100.0764;86.06135;1.13547;1.15103;1.14325;-0.39979;-0.37465;-0.38722;1.80618;1.8143;1.81024;-0.43125;-0.43058;-0.430915;0.16631;0.1668;0.166555;0.53382;0.556;0.54491;1.95186;1.95657;1.9539425;-0.60817;-0.59768;-0.603465;0.05904;0.06854;0.0650025;0.20378;0.2121;0.2071775;1.95044;1.9533;1.95187;-0.60756;-0.60047;-0.604015;0.07192;0.07863;0.075275;0.18744;0.18876;0.1881;1.837589678;1.842744369;1.840037784;1.848426116;1.858582444;1.85350428;2.358359269;2.384070338;2.371214804;2.350635024;2.375202769;2.362918897;305.2993458;305.9833794;305.6413626;123.8646198;124.1322862;123.998453;105.613296;118.771374;112.3729593;103.6851743;104.8165376;104.250856;96.69321025;103.7895979;100.6952533;-0.32561;-0.31248;-0.3209575;-0.33911;-0.33317;-0.33614;301.0126;321.8558;311.4342;46.1863;70.8453;58.5158;0.84735;0.85219;0.84977;1.88158;1.88909;1.885335;-0.35188;-0.34685;-0.349365;1.94831;1.95638;1.9517225;-0.56297;-0.55052;-0.556005;0.03465;0.04396;0.0394525;0.23059;0.23849;0.2342375;1.94627;1.94919;1.94773;-0.55413;-0.54885;-0.55149;0.03594;0.03713;0.036535;0.2161;0.22224;0.21917;46.05;46.75;46.4;48.81555423;55.24806317;53.44625298;49.67103221;56.94556514;54.41662529;47.10116363;53.51376494;51.33155687;41.9755998;48.86979001;46.23440972;35.23678862;40.32465573;38.53088015;12.47765197;23.33134684;16.77778605;13.68630128;27.81639873;19.07314878;12.6549147;25.39339661;17.09146668;10.32064946;23.30990068;14.94194748;7.496740919;20.52395781;12.81345531;-0.22541;-0.07996;13.0425;-0.1186;1.98828;-0.27694;1.97436;-0.28468;1.96689;-0.29319;1.95779;-0.30599;103.1862581;-0.20185;-0.03353;3.7821;512.14;53.44625298;54.41662529;51.33155687;46.23440972;38.53088015
641;Cy_DPPBz;-0.53911;-0.48562;-0.5069825;-0.35082;-0.33063;-0.340725;186.6594;199.073;192.8662;162.6117;171.6644;167.13805;1.18727;1.23907;1.21317;-0.45624;-0.44558;-0.45091;1.75239;1.7694;1.760895;-0.43518;-0.4267;-0.43094;0.18567;0.18755;0.18661;0.62333;0.62347;0.6234;1.94943;1.95526;1.9519525;-0.58854;-0.57027;-0.57863;0.07064;0.08538;0.075285;0.15172;0.17618;0.165135;1.95447;1.95518;1.954825;-0.60605;-0.60525;-0.60565;0.07198;0.08152;0.07675;0.19206;0.19405;0.193055;1.863716367;1.902960587;1.880237633;1.851546796;1.853894064;1.85272043;2.394016755;2.397245125;2.39563094;2.267226485;2.282016099;2.274621292;311.5970277;318.0361875;314.8166076;106.5823483;107.5731409;107.0777446;114.3540482;120.1092787;116.877273;102.5411511;105.1820115;103.8615813;101.4305416;111.4236344;105.4775132;-0.50006;-0.4754;-0.4873275;-0.32122;-0.30579;-0.313505;309.8453;313.3385;311.5919;30.1124;56.8235;43.46795;0.78649;0.81461;0.80055;1.90966;1.92267;1.916165;-0.33626;-0.3173;-0.32678;1.95225;1.95586;1.9538225;-0.52705;-0.50211;-0.51425;0.03921;0.05258;0.043535;0.19978;0.22059;0.211355;1.95759;1.95867;1.95813;-0.54974;-0.54933;-0.549535;0.03999;0.0446;0.042295;0.23008;0.23231;0.231195;44.05;47.44;45.745;56.14943385;68.93250894;59.97001639;58.37005772;70.70324623;62.08529886;54.67661064;67.41824603;59.14883637;48.08109211;56.93682253;51.53136197;39.01760758;41.21072736;40.26395712;17.10369487;40.2488081;23.60511025;18.64564583;42.42132704;26.04974862;14.87338778;36.61347797;23.04011226;11.84906345;24.4419248;17.91101637;8.015916841;15.40734247;12.92417868;-0.23173;-0.0621;11.7092;-0.21531;1.98695;-0.28811;1.97445;-0.29347;1.95592;-0.31549;1.9501;-0.29212;88.76867155;-0.17502;-0.02823;1.6659;428.42;59.97001639;62.08529886;59.14883637;51.53136197;40.26395712
643;mono_O_SegPhos;-0.3729;-0.34927;-0.3610875;-0.333;-0.33299;-0.332995;239.1372;239.1378;239.1375;129.1323;129.1367;129.1345;1.2043;1.20431;1.204305;-0.41348;-0.41348;-0.41348;1.7773;1.77731;1.777305;-0.435;-0.435;-0.435;0.17573;0.17573;0.17573;0.60538;0.6054;0.60539;1.95499;1.95713;1.95606;-0.62012;-0.61249;-0.616305;0.06782;0.06913;0.068475;0.2063;0.20934;0.2078225;1.94915;1.94915;1.94915;-0.60287;-0.60287;-0.60287;0.08063;0.08064;0.080635;0.19433;0.19433;0.19433;1.827640181;1.836473867;1.83205745;1.8545335;1.854542925;1.854538213;2.378624066;2.378631406;2.378627736;2.288346187;2.28835405;2.288350119;316.2600441;316.261237;316.2606405;111.0702476;111.0724231;111.0713353;111.893353;116.5805747;114.2372558;107.1636755;107.164436;107.1640557;102.9581063;106.1383542;104.5482924;-0.33793;-0.32835;-0.33314;-0.29489;-0.29488;-0.294885;293.1258;293.1311;293.12845;58.777;58.79;58.7835;0.8449;0.8449;0.8449;1.86261;1.86261;1.86261;-0.32776;-0.32776;-0.32776;1.95242;1.95565;1.9540375;-0.56976;-0.56347;-0.566615;0.03543;0.04438;0.0399025;0.23676;0.24041;0.238585;1.94932;1.94933;1.949325;-0.55379;-0.55379;-0.55379;0.04697;0.04697;0.04697;0.22327;0.22327;0.22327;42.5;42.5;42.5;56.0488677;60.14600715;58.09650626;54.14313202;60.77990193;57.46074111;49.70751474;57.0164927;53.36200372;45.65104993;50.54605651;48.09866661;39.11267598;41.54602847;40.32906759;15.17431466;34.04350417;24.60890942;11.51076904;34.63161815;23.06964186;6.685377314;29.5307622;18.10846394;4.20064402;26.36310037;15.28209896;2.760968445;21.64542334;12.20305357;-0.2287;-0.08551;10.2423;-0.21817;1.98756;-0.2906;1.96908;-0.30299;1.96105;-0.29495;1.95387;-0.31494;95.13750992;-0.1938;-0.03664;0.4072;536.37;58.09650626;57.46074111;53.36200372;48.09866661;40.32906759
644;SS_Me_ButiPhane;-0.50875;-0.48266;-0.4971275;-0.50529;-0.36943;-0.43736;189.2765;194.6066;191.94155;124.1321;125.1625;124.6473;1.18294;1.1892;1.18607;-0.46932;-0.46628;-0.4678;1.75942;1.76255;1.760985;-0.44585;-0.42991;-0.43788;0.16943;0.17271;0.17107;0.61508;0.61842;0.61675;1.95069;1.95365;1.9524225;-0.57682;-0.57501;-0.5758825;0.08067;0.08357;0.082425;0.15114;0.15562;0.1543475;1.95521;1.96558;1.960395;-0.65243;-0.62849;-0.64046;0.08046;0.08262;0.08154;0.18489;0.18782;0.186355;1.871441088;1.879418461;1.875468572;1.827152874;1.837362002;1.832257438;2.395043348;2.404434903;2.399739126;2.242919013;2.26057835;2.251748682;310.9920723;315.1516442;313.0718583;105.757072;107.266178;106.511625;115.5706864;122.6105394;118.3016441;95.93647864;96.16440421;96.05044143;106.0747663;111.5289779;108.5107084;-0.48476;-0.47915;-0.4818975;-0.4804;-0.34653;-0.413465;306.8127;308.2302;307.52145;61.1774;87.3102;74.2438;0.77602;0.79898;0.7875;1.90414;1.91404;1.90909;-0.34028;-0.32768;-0.33398;1.94946;1.95553;1.9533275;-0.5153;-0.50814;-0.5109075;0.0467;0.05205;0.0491175;0.20045;0.20576;0.2034275;1.95562;1.96659;1.961105;-0.59455;-0.56658;-0.580565;0.04324;0.04567;0.044455;0.22206;0.22839;0.225225;45.35;46.65;46;46.15986293;55.18101907;50.18437128;47.03928993;57.53056918;51.80621935;43.66623569;52.01743874;47.54935196;38.1400517;40.92793324;39.1797814;27.18984647;28.97337516;28.05357417;10.47377831;20.32181168;15.04022646;9.927999503;24.13878716;16.72847744;6.573428779;19.38444073;12.79366781;3.925801624;12.05315434;7.905347181;2.47234762;7.59579422;4.980417049;-0.2398;-0.0805;12.1348;-0.14964;1.98825;-0.29301;1.97187;-0.29951;1.95633;-0.32326;1.94694;-0.29674;89.07648416;-0.18135;-0.04776;1.0847;347.88;50.18437128;51.80621935;47.54935196;39.1797814;28.05357417
645;35-tBu2-MeOBIPHEP;-0.37223;-0.34047;-0.35329;-0.31455;-0.30906;-0.311805;230.3918;241.795;236.0934;123.9576;139.2471;131.60235;1.20179;1.21376;1.207775;-0.42575;-0.42522;-0.425485;1.76622;1.77495;1.770585;-0.42947;-0.41688;-0.423175;0.17786;0.17881;0.178335;0.58484;0.60028;0.59256;1.95355;1.95608;1.9547475;-0.60998;-0.59744;-0.60447;0.06457;0.0712;0.0686725;0.21495;0.22556;0.219095;1.94911;1.95608;1.952595;-0.60712;-0.59602;-0.60157;0.06457;0.08165;0.07311;0.2066;0.22556;0.21608;1.823381224;1.836232276;1.831286748;1.852183421;1.852673756;1.852428589;2.377502214;2.390725241;2.384113727;2.287535877;2.289385383;2.28846063;313.6654317;318.1187199;315.8920758;108.5768187;115.1865769;111.8816978;109.7434297;116.9469341;114.0227786;106.1704901;107.2637145;106.7171023;101.9881618;108.4012725;104.5874868;-0.33285;-0.31;-0.322155;-0.27469;-0.27295;-0.27382;293.7094;295.7916;294.7505;49.0139;55.1889;52.1014;0.84592;0.84652;0.84622;1.85622;1.86598;1.8611;-0.32395;-0.31054;-0.317245;1.95097;1.95527;1.9529725;-0.56066;-0.54736;-0.5554325;0.03425;0.04823;0.0407225;0.24401;0.25433;0.2493025;1.94904;1.94917;1.949105;-0.54667;-0.54184;-0.544255;0.04559;0.04851;0.04705;0.23321;0.23661;0.23491;41.67;43;42.335;55.16239571;63.65092372;58.15703218;54.45658246;65.33424368;59.205279;50.0867207;65.48516288;57.78870108;45.79028527;62.01233616;53.9652592;38.77538241;55.47838759;47.8820241;12.92461263;35.16835518;24.25320322;12.38284402;38.4954379;25.46008938;9.331146921;45.37384504;24.68977642;5.933148896;47.95138102;23.36455168;3.763456163;46.8265941;20.89256132;-0.22234;-0.07673;13.6571;-0.20482;1.98736;-0.28199;1.96978;-0.29297;1.96096;-0.28695;1.95455;-0.308;93.57243824;-0.18277;-0.02685;3.2118;713.57;58.15703218;59.205279;57.78870108;53.9652592;47.8820241
646;iPrOBIPHEP;-0.37073;-0.34731;-0.3590225;-0.31522;-0.31521;-0.315215;239.1198;239.1272;239.1235;123.6047;123.6055;123.6051;1.20607;1.20609;1.20608;-0.4239;-0.42389;-0.423895;1.77508;1.77509;1.775085;-0.42686;-0.42686;-0.42686;0.17545;0.17545;0.17545;0.60822;0.60823;0.608225;1.95411;1.95699;1.95555;-0.61309;-0.60345;-0.60827;0.06872;0.06944;0.06908;0.21304;0.21622;0.21463;1.95411;1.95411;1.95411;-0.60345;-0.60345;-0.60345;0.06944;0.06944;0.06944;0.21304;0.21304;0.21304;1.828125;1.837939084;1.833031968;1.850172382;1.850176416;1.850174399;2.383627693;2.383630547;2.38362912;2.28666601;2.286673307;2.286669659;315.6843767;315.686902;315.6856393;110.6630842;110.6641923;110.6636382;111.4493633;117.8597161;114.6544951;106.2716301;106.2732321;106.2724311;102.8339731;106.5796968;104.7066041;-0.3328;-0.32476;-0.32878;-0.27817;-0.27817;-0.27817;292.7149;292.7195;292.7172;57.9653;57.9878;57.97655;0.84436;0.84437;0.844365;1.86379;1.86381;1.8638;-0.31977;-0.31977;-0.31977;1.95135;1.95538;1.953365;-0.56157;-0.55415;-0.55786;0.03572;0.04445;0.040085;0.24424;0.24775;0.245995;1.94944;1.94944;1.94944;-0.54635;-0.54635;-0.54635;0.04602;0.04602;0.04602;0.23506;0.23506;0.23506;42.49;42.49;42.49;55.46036949;60.09386174;57.77711561;54.07485569;60.64179753;57.35832661;49.33461575;57.09611807;53.21418435;45.13447322;50.61000499;47.87269264;38.71361641;41.51699561;40.11523485;15.18921335;35.50357569;25.34453218;12.18111849;35.55955558;23.87188877;7.057487938;30.20718363;18.6319416;4.332169259;26.8220781;15.57621661;2.807079465;21.8463763;12.32587397;-0.22209;-0.07808;14.592;-0.20778;1.9878;-0.28396;1.96908;-0.29651;1.96021;-0.28821;1.95427;-0.30773;94.58155845;-0.18558;-0.02636;3.7067;570.48;57.77711561;57.35832661;53.21418435;47.87269264;40.11523485
647;iPr2-MeOBIPHEP;-0.52405;-0.34813;-0.4383425;-0.32072;-0.30724;-0.31398;224.8505;240.5472;232.69885;111.4136;130.3605;120.88705;1.18681;1.19059;1.1887;-0.42889;-0.42392;-0.426405;1.76062;1.7809;1.77076;-0.4222;-0.41678;-0.41949;0.17095;0.17688;0.173915;0.54624;0.6611;0.60367;1.95407;1.95705;1.9555675;-0.6075;-0.57469;-0.59168;0.06721;0.07897;0.073115;0.16618;0.21535;0.19002;1.95407;1.95431;1.95419;-0.60647;-0.59813;-0.6023;0.06139;0.06721;0.0643;0.20336;0.21217;0.207765;1.834877942;1.88515548;1.859080236;1.853402521;1.860444233;1.856923377;2.373640234;2.394443548;2.384041891;2.29441838;2.311247522;2.302832951;311.9508757;325.2454012;318.5981385;99.568554;119.1597755;109.3641647;112.2265557;117.8779999;113.9770766;107.5964209;108.5670432;108.0817321;102.0047081;112.4810905;105.2582032;-0.50513;-0.32984;-0.41453;-0.27988;-0.27516;-0.27752;262.6436;298.9191;280.78135;42.3415;75.2673;58.8044;0.8048;0.85194;0.82837;1.86482;1.8679;1.86636;-0.33092;-0.30431;-0.317615;1.95216;1.95633;1.95398;-0.55916;-0.51309;-0.5363175;0.03686;0.05296;0.0443275;0.20837;0.24298;0.225425;1.94819;1.95902;1.953605;-0.54736;-0.54656;-0.54696;0.03842;0.04559;0.042005;0.22687;0.23825;0.23256;42.14;44.05;43.095;51.57181168;59.78843862;56.48558552;53.82968158;59.44540997;57.23108435;51.32919176;56.23048784;53.62177162;44.47775409;49.4258243;47.40589142;34.77909406;41.50304845;37.72799337;12.06793802;26.02800954;19.96238081;13.54354168;26.41052697;20.40919248;10.20466084;22.08224275;16.13477973;6.783074062;19.48659803;12.50873055;4.331589464;15.63049703;8.91707417;-0.22695;-0.07239;13.9436;-0.18034;1.98689;-0.27847;1.97096;-0.28706;1.96431;-0.28466;1.95514;-0.30989;94.03858214;-0.17911;-0.02829;3.0704;463.93;56.48558552;57.23108435;53.62177162;47.40589142;37.72799337
649;iPr-BPPFA-EPIP;-0.5152;-0.49612;-0.50971;-0.36331;-0.35661;-0.35996;222.5744;222.6393;222.60685;112.5447;131.3014;121.92305;1.18095;1.21597;1.19846;-0.44091;-0.4204;-0.430655;1.86953;1.87201;1.87077;-0.43329;-0.41897;-0.42613;0.35144;0.3528;0.35212;0.42697;0.44928;0.438125;1.94882;1.95374;1.9519125;-0.56979;-0.56398;-0.5680775;0.07012;0.08355;0.0748075;0.15955;0.16827;0.163765;1.95071;1.96144;1.956075;-0.6244;-0.62157;-0.622985;0.06548;0.07729;0.071385;0.21355;0.225;0.219275;1.885601205;1.889905204;1.887908377;1.826726835;1.833823822;1.830275328;2.380248058;2.403601032;2.391924545;2.330348518;2.336227558;2.333288038;314.4843897;317.1841663;315.834278;114.3910952;121.4349057;117.9130005;106.7711379;117.7849923;111.166405;108.9434377;109.164398;109.0539179;101.567477;105.2989358;103.3901801;-0.50063;-0.48344;-0.49114;-0.32033;-0.312;-0.316165;301.4238;312.3282;306.876;43.6111;59.2029;51.407;0.82829;0.82858;0.828435;1.90092;1.9099;1.90541;-0.33434;-0.3159;-0.32512;1.94759;1.95809;1.9529625;-0.51561;-0.50051;-0.5104175;0.04089;0.05663;0.04739;0.19817;0.21397;0.205145;1.95346;1.96446;1.95896;-0.57204;-0.56737;-0.569705;0.03505;0.04076;0.037905;0.24067;0.25786;0.249265;44.39;45.99;45.19;59.86665673;70.27711561;65.48066895;62.26491217;74.39171994;67.2389982;55.42398537;73.70470815;63.39282899;44.24871876;69.61177378;54.70270761;31.06203355;59.14962172;41.66514861;21.29022646;42.05899881;32.87209476;25.24982931;49.44447893;35.74809137;21.14092902;47.81621519;30.74524613;12.832328;40.74742619;23.04480929;8.073982569;30.2351662;15.77822307;-0.22679;-0.07012;11.109;-0.21345;1.9857;-0.28241;1.9725;-0.28962;1.97022;-0.28842;1.95797;-0.31097;98.09512409;-0.18073;-0.00464;0.8573;486.83;65.48066895;67.2389982;63.39282899;54.70270761;41.66514861
650;IPDA-MeOBIPHEP;-0.36569;-0.338;-0.3525575;-0.3135;-0.30954;-0.31152;232.5907;238.0775;235.3341;128.7096;136.4995;132.60455;1.21123;1.21636;1.213795;-0.44012;-0.43777;-0.438945;1.75923;1.75997;1.7596;-0.41962;-0.41624;-0.41793;0.18531;0.18573;0.18552;0.55981;0.57927;0.56954;1.95275;1.95597;1.95409;-0.6043;-0.59565;-0.59971;0.06665;0.07131;0.068805;0.22508;0.22995;0.2275325;1.94869;1.9543;1.951495;-0.60312;-0.58883;-0.595975;0.0672;0.08068;0.07394;0.20783;0.22995;0.21889;1.820449579;1.831935509;1.826470794;1.851198447;1.854806856;1.853002652;2.386089618;2.39198559;2.389037604;2.280786616;2.287340129;2.284063372;314.9652348;318.6942508;316.8297428;110.9378778;114.6163533;112.7771155;109.9309303;116.2715375;113.1713613;106.9176572;106.9413222;106.9294897;102.9880414;108.7885523;104.9501265;-0.32589;-0.31475;-0.319785;-0.27147;-0.27122;-0.271345;295.6793;297.6846;296.68195;47.2907;52.972;50.13135;0.85064;0.85189;0.851265;1.85368;1.85847;1.856075;-0.31277;-0.30684;-0.309805;1.95148;1.95552;1.9531275;-0.55675;-0.54829;-0.552475;0.0352;0.0485;0.04132;0.25623;0.25877;0.2570825;1.94878;1.94944;1.94911;-0.54081;-0.53919;-0.54;0.04769;0.04896;0.048325;0.23783;0.23981;0.23882;41.55;42.14;41.845;56.72303337;61.8966031;58.8414407;56.14952517;68.90944075;62.09732481;54.88947053;72.51899972;63.72374728;52.79105628;68.95959;61.2976779;51.21881102;62.52881939;57.41640243;15.59147795;34.03605483;24.87522348;14.95251691;43.87375085;29.33865061;16.06224969;51.20620605;33.42176216;15.87917819;53.31398249;33.91877183;15.54453698;52.49654167;33.09476099;-0.21757;-0.07388;12.6456;-0.19813;1.98739;-0.2795;1.96962;-0.28876;1.95998;-0.28319;1.95463;-0.30398;92.81114988;-0.17653;-0.02271;2.8447;947.36;58.8414407;62.09732481;63.72374728;61.2976779;57.41640243
